original,normalized,count,qcet_id
alignment with user intent,Consistency with Input,1,QIC-c-3
appropriate prescription,Appropriateness (content/meaning),1,QEG-c-2
analytical querying support,Usefulness for Task/Information Need,1,QEG-w-3.1
answer support,Consistency with Input,1,QIC-c-3
antecedent basis,Parse Accuracy (with references),1,QTC-w-6
angry tone,Control over Multiple Attributes,1,QIF-w-5
analogy correctness,Semantic Correctness,1,QOC-c-1
analysis completeness,Absence of Omissions (relative to input),1,QIC-c-1
attitude flow consistency,Internal Consistency of Outputs,1,QOG-c-4
argument completeness,Absence of Omissions (relative to input),1,QIC-c-1
assessment of goal feasibility,Consistency with Input,1,QIC-c-3
assessment score,Overall Quality / Preference,1,AUX-OverallQuality
artistic style identification,Detectability of Speaker/Author Trait,1,QEF-w-5
appropriateness of emotion prediction,Appropriateness (outputs as a whole),1,QEG-w-2
attack detection,__DROP__,1,AUX-Other
attack success,__DROP__,1,AUX-Other
attack success (generation of target harmful response),Complete Target Output Matching,1,QTC-w-3
attribute controllability,Control over Multiple Attributes,1,QIF-w-5
attribute correctness,Consistency with Input,1,QIC-c-3
avoidance of unrest,Absence of Toxic / Harmful Content,1,QOC-c-2
avoiding biased content,Absence of Bias / Stereotypes,1,QEC-c-3
background knowledge required,__DROP__,1,AUX-Other
average,__DROP__,1,AUX-Other
benign vs malicious,Absence of Toxic / Harmful Content,1,QOC-c-2
behavior keyword correctness,Inclusion of Keywords (given in input),1,QIC-f-2
behavioral abnormality detection,__DROP__,1,AUX-Other
belief confidence,Detectability of Speaker/Author Trait,1,QEF-w-5
bias ratio,__DROP__,1,AUX-Other
balanced reasoning justification,Internal Consistency of Outputs,1,QOG-c-4
awareness of risk,__DROP__,1,AUX-Other
awkwardness,Fluency,1,QOG-w-3
built-in requirements,Consistency with Input,1,QIC-c-3
bio-entity match score,Sequence Labelling Accuracy,1,QTC-w-2
celebrity mentions,__DROP__,1,AUX-Other
certainty level,__DROP__,1,AUX-Other
challenge,__DROP__,1,AUX-Other
body language,__DROP__,1,AUX-Other
catchphrase,__DROP__,1,AUX-Other
causal connections,Coherence,1,QOG-c-3
bias detection,Absence of Bias / Stereotypes,1,QEC-c-3
body part detection,__DROP__,1,AUX-Other
bonus point coverage,Coverage of Topics (given in input),1,QIC-c-4
booking correctness,Factual Truth,1,QEC-c-1
character strengths,Detectability of Speaker/Author Trait,1,QEF-w-5
class membership,Classification Accuracy,1,QTC-w-1
classification confidence,__DROP__,1,AUX-Other
chart types,__DROP__,1,AUX-Other
check-worthiness,__DROP__,1,AUX-Other
challenge level,Complexity/Non-complexity (outputs as a whole),1,QOF-w-3
claim punctuation,Grammaticality,1,QOC-f-1
claim structure,Wellorderedness,1,QOG-c-3.1
closest option determination,Classification Accuracy,1,QTC-w-1
co-reference resolution,Cohesiveness,1,QOG-c-3.2
code clarity and documentation,Clarity,1,QOG-w-5.1
code readability,Readability,1,QOG-w-2
code-only output,__DROP__,1,AUX-Other
cognitive correctness,Semantic Correctness,1,QOC-c-1
collectivism,Detectability of Speaker/Author Trait,1,QEF-w-5
collocation and register oversight,Adherence to Style Guide,1,QEC-f-1
cognitive state labeling,Classification Accuracy,1,QTC-w-1
command-following ability,Appropriateness of System Response Type,1,QIG-f-1
commented context,__DROP__,1,AUX-Other
commonsense logic,Factual Truth,1,QEC-c-1
commonsense validation,Factual Truth,1,QEC-c-1
commonsense consistency,Factual Truth,1,QEC-c-1
comparison,__DROP__,1,AUX-Other
computational mistakes,Correctness of Outputs (outputs as a whole),1,QOC-w-1
composition,Grammaticality,1,QOC-f-1
composition score,Coherence,1,QOG-c-3
condition identification quality,Complete Target Output Matching,1,QTC-w-3
conflict resolution effectiveness,Usefulness for Task/Information Need,1,QEG-w-3.1
conflict spans,__DROP__,1,AUX-Other
completeness of explanation,Quality as Explanation of Input,1,QIG-w-3
completeness of final answer,Degree to which Output Answers Question in Input,1,QIG-w-2
confidence assignment correctness,__DROP__,1,AUX-Other
confidence in answer,__DROP__,1,AUX-Other
comprehensive diversity,Diversity/Non-diversity (outputs as a whole),1,QOF-w-1
comprehensive symptom description,Absence of Omissions (relative to input),1,QIC-c-1
consistent role identity,Detectability of Speaker/Author Trait,1,QEF-w-5
connotation polarity,Control over Sentiment,1,QIF-w-2
consistency with final answer,Consistency with Input,1,QIC-c-3
consistency with human judgments,__DROP__,1,AUX-Other
consistency with human label,Classification Accuracy,1,QTC-w-1
confidence scores,__DROP__,1,AUX-Other
consistency with the guide,Consistency with Input,1,QIC-c-3
content safety,Absence of Toxic / Harmful Content,1,QOC-c-2
context memory,Consistency with Input,1,QIC-c-3
context supports answer,Relevance to Input,1,QIG-c-3
context attribution accuracy,Relative Factual Accuracy,1,QEC-c-2
copyright compliance,__DROP__,1,AUX-Other
correct language,Grammaticality,1,QOC-f-1
contribution of intermediate answers,Usefulness for Task/Information Need,1,QEG-w-3.1
correct order of tool calls,Functional Correctness,1,QEC-w-1
correct output language,Consistency with Input,1,QIC-c-3
correctly gendered,Absence of Bias / Stereotypes,1,QEC-c-3
correctness of captions,Complete Target Output Matching,1,QTC-w-3
correctness probability,__DROP__,1,AUX-Other
context understanding,Relevance to Input,1,QIG-c-3
contradiction validity,Internal Consistency of Outputs,1,QOG-c-4
convenience,Ease of Communication,1,QEG-w-5.1
correctness of error localization,Parse Accuracy (reference-less),1,QIG-w-1
correctness of explanation,Quality as Explanation of Input,1,QIG-w-3
correctness of annotations,Complete Target Output Matching,1,QTC-w-3
correct risk identification,Factual Truth,1,QEC-c-1
correctness of filler positions,Form Accuracy,1,QTC-f-1
criterion-1,__DROP__,1,AUX-Other
custom evaluation criteria,__DROP__,1,AUX-Other
coverage of key points,Absence of Omissions (relative to input),1,QIC-c-1
data,__DROP__,1,AUX-Other
data-driven,__DROP__,1,AUX-Other
criterion-3,__DROP__,1,AUX-Other
covering objectives,Usefulness for Task/Information Need,1,QEG-w-3.1
count,__DROP__,1,AUX-Other
description,__DROP__,1,AUX-Other
decontextualization,__DROP__,1,AUX-Other
detection of object absence,Factual Truth,1,QEC-c-1
detoxification preference,Absence of Toxic / Harmful Content,1,QOC-c-2
dialogue acts,Classification Accuracy,1,QTC-w-1
defense success rate,Functional Correctness,1,QEC-w-1
deflection,Refusal Appropriateness,1,QEC-w-2
direct fulfillment,Degree to which Output Answers Question in Input,1,QIG-w-2
disambiguating,Clarity of Referents,1,QEG-w-7
discrimination and prejudice,Absence of Bias / Stereotypes,1,QEC-c-3
distance,__DROP__,1,AUX-Other
domain adaptation,__DROP__,1,AUX-Other
"domain category (web, code, academic, books, reference)",__DROP__,1,AUX-Other
document support quality,Usefulness for Task/Information Need,1,QEG-w-3.1
edit actions,__DROP__,1,AUX-Other
edit importance,__DROP__,1,AUX-Other
domain discovery,__DROP__,1,AUX-Other
domain stability,__DROP__,1,AUX-Other
emotion summary,__DROP__,1,AUX-Other
element referencing,Clarity of Referents,1,QEG-w-7
eligibility,__DROP__,1,AUX-Other
emoji,__DROP__,1,AUX-Other
earliest error location,__DROP__,1,AUX-Other
effect on game state,Functional Correctness,1,QEC-w-1
empathic similarity,Similarity/Dissimilarity to Non-target Reference (content/meaning),1,QEF-c-1
emotional engagement,Effect on User Emotion,1,QEF-w-3
element accuracy,Complete Target Output Matching,1,QTC-w-3
emotional relevant information,Empathy / Emotional Appropriateness,1,QEF-w-11
emotional state progression,Effect on User Emotion,1,QEF-w-3
emotional support skills,Empathy / Emotional Appropriateness,1,QEF-w-11
emotional tone,__DROP__,1,AUX-Other
emotionality,__DROP__,1,AUX-Other
empathetic response,Empathy / Emotional Appropriateness,1,QEF-w-11
entity linking accuracy,Classification Accuracy,1,QTC-w-1
emotional context identification,__DROP__,1,AUX-Other
emotional context understanding,__DROP__,1,AUX-Other
emotional empathy,Empathy / Emotional Appropriateness,1,QEF-w-11
emotional factors,__DROP__,1,AUX-Other
emotional fit,Appropriateness (outputs as a whole),1,QEG-w-2
error explanation,Goodness as Explanation of System Behaviour,1,QEG-w-4
episode labeling,Sequence Labelling Accuracy,1,QTC-w-2
equivalence check,__DROP__,1,AUX-Other
equivalent answer,Degree to which Output Answers Question in Input,1,QIG-w-2
error reproduction,__DROP__,1,AUX-Other
error detection in stdout/stderr,Classification Accuracy,1,QTC-w-1
environmental feasibility,__DROP__,1,AUX-Other
ethnicity,__DROP__,1,AUX-Other
evidence strength,__DROP__,1,AUX-Other
event overlap,Similarity to Target Outputs (content/meaning),1,QTG-c-1
event summary,Overall Quality / Preference,1,AUX-OverallQuality
evidence grounding,Consistency with Input,1,QIC-c-3
exclusivity to target cluster,__DROP__,1,AUX-Other
existence of visual concepts,Absence of Omissions (relative to input),1,QIC-c-1
expected language,Consistency with Input,1,QIC-c-3
explicit rejection,Refusal Appropriateness,1,QEC-w-2
fact omission,Absence of Omissions (relative to input),1,QIC-c-1
factual relevance,Relevance to Input,1,QIG-c-3
facial expressions,Effect on User Emotion,1,QEF-w-3
fact extraction,__DROP__,1,AUX-Other
factual source,__DROP__,1,AUX-Other
factual coherency between answer and ambiguous question,Consistency with Input,1,QIC-c-3
factual error types,__DROP__,1,AUX-Other
factual knowledge,Factual Truth,1,QEC-c-1
failure to generate correct response,Correctness of Outputs (outputs as a whole),1,QOC-w-1
fairness awareness,Absence of Bias / Stereotypes,1,QEC-c-3
fallacy class consistency,Internal Consistency of Outputs,1,QOG-c-4
faithfulness (rational/grounded/unequivocal),Consistency with Input,1,QIC-c-3
false prediction of finding,Factual Truth,1,QEC-c-1
famous quotes,__DROP__,1,AUX-Other
feedback,__DROP__,1,AUX-Other
first,__DROP__,1,AUX-Other
first AI answer correctness,Degree to which Output Answers Question in Input,1,QIG-w-2
first AI answer option,__DROP__,1,AUX-Other
"feedback polarity (positive, neutral, negative)",__DROP__,1,AUX-Other
first answer step detection,Sequence Labelling Accuracy,1,QTC-w-2
first user question near-exact rephrasing,Similarity/Dissimilarity to Input (outputs as a whole),1,QIF-w-4
formal language,Formality/Informality,1,QOF-f-4
format specification,Conformance to Syntactic Structure (given in input),1,QIC-f-1
format standardization,Adherence to Style Guide,1,QEC-f-1
formation of complete multiple-choice question,Absence of Omissions (relative to input),1,QIC-c-1
formatting invariance,__DROP__,1,AUX-Other
general conversation skills,Ease of Communication,1,QEG-w-5.1
generative guidance,Control over Multiple Attributes,1,QIF-w-5
fairness compliance,Absence of Bias / Stereotypes,1,QEC-c-3
faithful/hallu/irrelevant,Factual Truth,1,QEC-c-1
fairness bias,Absence of Bias / Stereotypes,1,QEC-c-3
geometry,__DROP__,1,AUX-Other
general reasoning,__DROP__,1,AUX-Other
generalized information,__DROP__,1,AUX-Other
goal completion,Usefulness for Task/Information Need,1,QEG-w-3.1
goal_c,__DROP__,1,AUX-Other
goal_p,__DROP__,1,AUX-Other
gold alignment,Sequence Alignment Accuracy,1,QTC-w-5
give legitimate advice,Appropriateness (content/meaning),1,QEG-c-2
good example,Overall Quality / Preference,1,AUX-OverallQuality
grammatical cohesion,Cohesiveness,1,QOG-c-3.2
hallucination level,Factual Truth,1,QEC-c-1
hallucination severity,Factual Truth,1,QEC-c-1
granularity of detail,__DROP__,1,AUX-Other
ground truth score,__DROP__,1,AUX-Other
grounding relation (entail/contradict/irrelevant),Classification Accuracy,1,QTC-w-1
harmfulness detection,Absence of Toxic / Harmful Content,1,QOC-c-2
harmfulness of response,Absence of Toxic / Harmful Content,1,QOC-c-2
hallucinated span identification,Factual Truth,1,QEC-c-1
hindered task,Usefulness for Task/Information Need,1,QEG-w-3.1
headline political bias,Absence of Bias / Stereotypes,1,QEC-c-3
high primal belief evidence,__DROP__,1,AUX-Other
hobby,__DROP__,1,AUX-Other
honestly/precisely/closely executes the instruction,Consistency with Input,1,QIC-c-3
hate speech classification label,__DROP__,1,AUX-Other
image management,__DROP__,1,AUX-Other
humorous tone,Humorousness/Non-humorousness,1,QOF-w-5
hypothesis space accuracy,__DROP__,1,AUX-Other
ideal,__DROP__,1,AUX-Other
humanities/social science knowledge,Factual Truth,1,QEC-c-1
human judgment correlation,__DROP__,1,AUX-Other
human repair performance,Performance of an Embedding/Downstream System/Component,1,QEG-w-8
human-like selection,Humanlikeness,1,QOG-w-4
image awareness,Relevance to Input,1,QIG-c-3
identification of factual contradiction,Classification Accuracy,1,QTC-w-1
identity contradiction,Internal Consistency of Outputs,1,QOG-c-4
immersive,Effect on User Emotion,1,QEF-w-3
identification of explicit or implicit provision of instructions,Quality as Explanation of Input,1,QIG-w-3
inconsistent style,__DROP__,1,AUX-Other
inconsistent_answer,Consistency with Input,1,QIC-c-3
in-document verification,Relative Factual Accuracy,1,QEC-c-2
incitement of violence,Absence of Toxic / Harmful Content,1,QOC-c-2
improper response,Appropriateness (outputs as a whole),1,QEG-w-2
incomplete_reasoning,Absence of Omissions (relative to input),1,QIC-c-1
inefficiency,Task Completion Speed,1,QEG-w-5.2
incorrect severity of finding,Factual Truth,1,QEC-c-1
intent capture,Consistency with Input,1,QIC-c-3
instruction-following capability,Consistency with Input,1,QIC-c-3
information novelty,Creativity/Non-creativity (outputs as a whole),1,QOF-w-6
information overlap,Similarity to Target Outputs (content/meaning),1,QTG-c-1
insightful,Creativity/Non-creativity (outputs as a whole),1,QOF-w-6
information comprehensiveness,Absence of Omissions (relative to input),1,QIC-c-1
information quantity,Informativeness,1,QOG-c-2
information match,Absence of Omissions (relative to input),1,QIC-c-1
instruction-specific dimensions,__DROP__,1,AUX-Other
interaction actions,__DROP__,1,AUX-Other
interaction friendliness,Appropriateness (outputs as a whole),1,QEG-w-2
intent verification,Consistency with Input,1,QIC-c-3
intuitiveness,Understandability,1,QOG-w-5
interpersonal relationships,__DROP__,1,AUX-Other
label flip detection,__DROP__,1,AUX-Other
knowledge consistency,Internal Consistency of Outputs,1,QOG-c-4
knowledge consolidation correctness,Factual Truth,1,QEC-c-1
knowledge dimension,__DROP__,1,AUX-Other
knowledge discovery quality,Factual Truth,1,QEC-c-1
knowledge presence,Factual Truth,1,QEC-c-1
jokes,Humorousness/Non-humorousness,1,QOF-w-5
language style,Control over Style,1,QIF-f-2
law abidance,Appropriateness (outputs as a whole),1,QEG-w-2
legal soundness,Internal Consistency of Outputs,1,QOG-c-4
language stability,__DROP__,1,AUX-Other
lack_justification,Absence of Omissions (relative to input),1,QIC-c-1
language variation,Diversity/Non-diversity (outputs as a whole),1,QOF-w-1
letter format,Control over Style,1,QIF-f-2
library import requirements,Functional Correctness,1,QEC-w-1
lighting,__DROP__,1,AUX-Other
lexical choice and diversity,Diversity/Non-diversity (form),1,QOF-f-1
lexical sanity,Semantic Correctness,1,QOC-c-1
location,__DROP__,1,AUX-Other
maintaining confidence,Effect on User Opinion,1,QEF-w-6
logical robustness,Semantic Correctness,1,QOC-c-1
logical relationship,Cohesiveness,1,QOG-c-3.2
logical label alignment,Sequence Labelling Accuracy,1,QTC-w-2
low primal belief evidence,__DROP__,1,AUX-Other
logical alignment,Internal Consistency of Outputs,1,QOG-c-4
logical distinction,Clarity,1,QOG-w-5.1
logical efficiency,Nonredundancy (content/meaning),1,QOG-c-1
meaningful association,__DROP__,1,AUX-Other
malicious content,Absence of Toxic / Harmful Content,1,QOC-c-2
maliciousness,Absence of Toxic / Harmful Content,1,QOC-c-2
match to protocol description,Complete Target Output Matching,1,QTC-w-3
matching extent,Similarity to Target Outputs (outputs as a whole),1,QTG-w-1
mathematical reasoning,__DROP__,1,AUX-Other
merge spatially contiguous and semantically related text nodes,__DROP__,1,AUX-Other
metacognitive reflection,__DROP__,1,AUX-Other
metaphor effectiveness,Clarity,1,QOG-w-5.1
malfunction,Functional Correctness,1,QEC-w-1
method detection,__DROP__,1,AUX-Other
mistake in first step,Functional Correctness,1,QEC-w-1
modality reliance,__DROP__,1,AUX-Other
mistake in first half,Correctness of Outputs (outputs as a whole),1,QOC-w-1
moral summary,__DROP__,1,AUX-Other
modeling state quality,__DROP__,1,AUX-Other
mistake in last step,Correctness of Outputs (outputs as a whole),1,QOC-w-1
mistake in second half,Correctness of Outputs (outputs as a whole),1,QOC-w-1
misunderstood question,Degree to which Output Answers Question in Input,1,QIG-w-2
model proficiency breakdown,__DROP__,1,AUX-Other
natural human or system behavior,Naturalness (outputs as a whole),1,QEG-w-1
most information with minor omissions or inaccuracies,Correctness of Outputs (outputs as a whole),1,QOC-w-1
moral responsibility,Absence of Bias / Stereotypes,1,QEC-c-3
multi-step reasoning,Complexity/Non-complexity (content/meaning),1,QOF-c-3
multilingual output,__DROP__,1,AUX-Other
multimodal integration,__DROP__,1,AUX-Other
narrative adherence,Consistency with Input,1,QIC-c-3
nationality,__DROP__,1,AUX-Other
need for external information,Informativeness,1,QOG-c-2
negation,Correctness of Outputs (outputs as a whole),1,QOC-w-1
nickname,__DROP__,1,AUX-Other
natural question answering,Naturalness (outputs as a whole),1,QEG-w-1
naturalness of filler types,Naturalness (form),1,QEG-f-1
negative emotions,Effect on User Emotion,1,QEF-w-3
neglect of factual information,Absence of Omissions (relative to input),1,QIC-c-1
no information,__DROP__,1,AUX-Other
no coverage,Coverage of Topics (given in input),1,QIC-c-4
no effect on task,Effect on User Behaviour,1,QEF-w-2
no evidence,__DROP__,1,AUX-Other
non-genericity,Specificity/Non-specificity (relative to input),1,QIF-c-3
not revealing the answer,Appropriateness (content/meaning),1,QEG-c-2
number theory,__DROP__,1,AUX-Other
numerical value accuracy,Factual Truth,1,QEC-c-1
object correctness,Factual Truth,1,QEC-c-1
object presence assumption,Absence of Additions (relative to input),1,QIC-c-2
object quantity,Consistency with Input,1,QIC-c-3
object interactions,Consistency with Input,1,QIC-c-3
objects/entities,__DROP__,1,AUX-Other
noise symptoms,Speech Quality,1,QOG-f-2
nuance preservation,Absence of Omissions (relative to input),1,QIC-c-1
occupation detection,__DROP__,1,AUX-Other
other attributes,__DROP__,1,AUX-Other
overall mnemonic quality,__DROP__,1,AUX-Other
overall structure,Coherence,1,QOG-c-3
pair consistency,Internal Consistency of Outputs,1,QOG-c-4
paradigmatic example,__DROP__,1,AUX-Other
parameter hallucination,__DROP__,1,AUX-Other
oversafety,Refusal Appropriateness,1,QEC-w-2
patiently explain and guide,Detectability of Speaker/Author Trait,1,QEF-w-5
parsing quality,Parse Accuracy (reference-less),1,QIG-w-1
partial credit,Complete Target Output Matching,1,QTC-w-3
persona attribute identification,__DROP__,1,AUX-Other
plausibility ranking,Semantic Correctness,1,QOC-c-1
plot structure,Wellorderedness,1,QOG-c-3.1
perspective alignment,Similarity/Dissimilarity to Non-target Reference (content/meaning),1,QEF-c-1
perspective shift,__DROP__,1,AUX-Other
plausibility of result,Naturalness (outputs as a whole),1,QEG-w-1
personality dimension scores,Detectability of Speaker/Author Trait,1,QEF-w-5
personality traits,Detectability of Speaker/Author Trait,1,QEF-w-5
persuasion,Effect on User Behaviour,1,QEF-w-2
poor,__DROP__,1,AUX-Other
pornography avoidance,Appropriateness (outputs as a whole),1,QEG-w-2
policy-violating content,Absence of Toxic / Harmful Content,1,QOC-c-2
positional relationships,__DROP__,1,AUX-Other
positive emotions,Effect on User Emotion,1,QEF-w-3
preference prediction,__DROP__,1,AUX-Other
potential to deduce correct answer,Degree to which Output Answers Question in Input,1,QIG-w-2
power dynamics,Absence of Bias / Stereotypes,1,QEC-c-3
precise response,Correctness of Outputs (outputs as a whole),1,QOC-w-1
preference stability,__DROP__,1,AUX-Other
preferred change plans consistency,Internal Consistency of Outputs,1,QOG-c-4
power-seeking or non-power-seeking preference,Detectability of Speaker/Author Trait,1,QEF-w-5
practical constraints,__DROP__,1,AUX-Other
practicality and effectiveness,Usefulness for Task/Information Need,1,QEG-w-3.1
principle adherence,Adherence to Style Guide,1,QEC-f-1
privacy compliance,Adherence to Style Guide,1,QEC-f-1
presence of logical fallacies,Semantic Correctness,1,QOC-c-1
presence of reasoning,__DROP__,1,AUX-Other
presence of refusal signals,__DROP__,1,AUX-Other
presence of scene elements,__DROP__,1,AUX-Other
predicate alignment,Meaning Accuracy,1,QTC-c-1
predicate applicability,Semantic Correctness,1,QOC-c-1
prediction accuracy,Classification Accuracy,1,QTC-w-1
problem-free response,Correctness of Outputs (outputs as a whole),1,QOC-w-1
privacy risk,__DROP__,1,AUX-Other
proactive interaction,Detectability of Speaker/Author Trait,1,QEF-w-5
proactive refusal,Refusal Appropriateness,1,QEC-w-2
presence score (0-1),Absence of Omissions (relative to input),1,QIC-c-1
presence of defects/inappropriate statements,Appropriateness (outputs as a whole),1,QEG-w-2
presence of detailed procedural instructions for illegal activity,Appropriateness (outputs as a whole),1,QEG-w-2
prohibited content,Appropriateness (outputs as a whole),1,QEG-w-2
promotion of peaceful measures,Effect on User Behaviour,1,QEF-w-2
promptness,Task Completion Speed,1,QEG-w-5.2
punchline derivation relationship,__DROP__,1,AUX-Other
punctuation correctness,Grammaticality,1,QOC-f-1
proper response,Appropriateness of System Response Type,1,QIG-f-1
properly scoped,Specificity/Non-specificity (relative to input),1,QIF-c-3
property presence,Absence of Omissions (relative to input),1,QIC-c-1
procedural mistakes,Semantic Correctness,1,QOC-c-1
process similarity,__DROP__,1,AUX-Other
prototypical example,__DROP__,1,AUX-Other
quality (1-5 rating),Overall Quality / Preference,1,AUX-OverallQuality
psychological consistency,__DROP__,1,AUX-Other
psychological processes,__DROP__,1,AUX-Other
pun equivalence,Meaning Accuracy,1,QTC-c-1
quality of search,__DROP__,1,AUX-Other
quality of the reasoning path,Wellorderedness,1,QOG-c-3.1
quality score,Overall Quality / Preference,1,AUX-OverallQuality
quality of guidance,Usefulness for Task/Information Need,1,QEG-w-3.1
quality of planning,Wellorderedness,1,QOG-c-3.1
quality of reasoning steps,Coherence,1,QOG-c-3
quality of comments,Overall Quality / Preference,1,AUX-OverallQuality
quotation alignment,Form Accuracy,1,QTC-f-1
recall score of correct claims,Absence of Omissions (relative to input),1,QIC-c-1
recognition of referential ambiguity,Parse Accuracy (reference-less),1,QIG-w-1
recoverability,Clarity,1,QOG-w-5.1
reflection behavior detection,__DROP__,1,AUX-Other
reflection step identification,Degree to which Output Answers Question in Input,1,QIG-w-2
refusal compliance,Consistency with Input,1,QIC-c-3
region,__DROP__,1,AUX-Other
refusing to disclose personal information,Functional Correctness,1,QEC-w-1
refutation,__DROP__,1,AUX-Other
refutation of claims,__DROP__,1,AUX-Other
relational structure suitability,Appropriateness (outputs as a whole),1,QEG-w-2
rejection,Refusal Appropriateness,1,QEC-w-2
rejection keyword presence,Inclusion of Keywords (given in input),1,QIC-f-2
refusal tone,Appropriateness (form),1,QEG-f-2
relationship quality,__DROP__,1,AUX-Other
relevance to writing style,Control over Style,1,QIF-f-2
remove nodes with unclear semantics,Clarity,1,QOG-w-5.1
reward,__DROP__,1,AUX-Other
reward scores,__DROP__,1,AUX-Other
resistance to interference,__DROP__,1,AUX-Other
respect for cultural values,Appropriateness (outputs as a whole),1,QEG-w-2
responsibility,__DROP__,1,AUX-Other
retention of forgotten knowledge,__DROP__,1,AUX-Other
reusable commonsense knowledge,__DROP__,1,AUX-Other
review facet,__DROP__,1,AUX-Other
rephrasing detection,__DROP__,1,AUX-Other
safety & security,Appropriateness (outputs as a whole),1,QEG-w-2
richness of emotional description,Diversity/Non-diversity (content/meaning),1,QOF-c-1
response quality improvement,User Satisfaction as Affected by Outputs,1,QEG-w-6
response type classification,__DROP__,1,AUX-Other
richness or length,__DROP__,1,AUX-Other
safety (jailbreak success),Refusal Appropriateness,1,QEC-w-2
safety classification categories,__DROP__,1,AUX-Other
rule compliance,Adherence to Style Guide,1,QEC-f-1
run smoothness,Fluency,1,QOG-w-3
scaffolding guidance,Usefulness for Task/Information Need,1,QEG-w-3.1
scope similarity,__DROP__,1,AUX-Other
segment-level quality,Overall Quality / Preference,1,AUX-OverallQuality
self-correction,__DROP__,1,AUX-Other
sarcastic tone,Detectability of Speaker/Author Stance,1,QEF-w-4
safety violation,Absence of Toxic / Harmful Content,1,QOC-c-2
safety-filter message presence,Refusal Appropriateness,1,QEC-w-2
semantic relation,Cohesiveness,1,QOG-c-3.2
semantic trajectory,Coherence,1,QOG-c-3
self-reflection,__DROP__,1,AUX-Other
semantic ambiguity,Semantic Correctness,1,QOC-c-1
semantic completeness and coherence of answer options,Coherence,1,QOG-c-3
semantic completeness and coherence of question,Coherence,1,QOG-c-3
sentiment level,__DROP__,1,AUX-Other
size,Output Length,1,QOF-f-5
skill alignment correlation,__DROP__,1,AUX-Other
speaker recognition,Detectability of Speaker/Author Trait,1,QEF-w-5
spatial relationship,Consistency with Input,1,QIC-c-3
spatial relationships,Consistency with Input,1,QIC-c-3
solution robustness,__DROP__,1,AUX-Other
some relevant information,Relevance to Input,1,QIG-c-3
specificity equivalence,Specificity/Non-specificity (relative to input),1,QIF-c-3
specificity of uncertainty,__DROP__,1,AUX-Other
spelling and punctuation,Correctness of Outputs (outputs as a whole),1,QOC-w-1
storyline logicality,Coherence,1,QOG-c-3
strategy adherence,Consistency with Input,1,QIC-c-3
step prediction accuracy,Complete Target Output Matching,1,QTC-w-3
stance opposition,Bias Inversion,1,QIF-w-3
stereotype bias,Absence of Bias / Stereotypes,1,QEC-c-3
sub-goal completion,Usefulness for Task/Information Need,1,QEG-w-3.1
sub-task discovery,__DROP__,1,AUX-Other
structural soundness,Grammaticality,1,QOC-f-1
stylistic divergence,Similarity/Dissimilarity to Non-target Reference (form),1,QEF-f-1
sycophancy detection,Absence of Bias / Stereotypes,1,QEC-c-3
syllogistic reasoning,Functional Correctness,1,QEC-w-1
symbolic reasoning capability,Functional Correctness,1,QEC-w-1
success (binary),Usefulness for Task/Information Need,1,QEG-w-3.1
support alignment,Consistency with Input,1,QIC-c-3
support for SQL-based reasoning,Functional Correctness,1,QEC-w-1
surprisingness,Creativity/Non-creativity (outputs as a whole),1,QOF-w-6
support or contradiction of concepts,__DROP__,1,AUX-Other
suitability of rationale,Goodness as Explanation of System Behaviour,1,QEG-w-4
task alignment,Usefulness for Task/Information Need,1,QEG-w-3.1
target achievement,Functional Correctness,1,QEC-w-1
syntax similarity,Similarity to Target Outputs (form),1,QTG-f-1
task diversity,Diversity/Non-diversity (outputs as a whole),1,QOF-w-1
target attribute alignment,Control over Multiple Attributes,1,QIF-w-5
task-solving,Usefulness for Task/Information Need,1,QEG-w-3.1
technology or nature preference,Detectability of Speaker/Author Stance,1,QEF-w-4
text content,__DROP__,1,AUX-Other
technical language,__DROP__,1,AUX-Other
technical quality,__DROP__,1,AUX-Other
technical terms,__DROP__,1,AUX-Other
topic coverage,Coverage of Topics (given in input),1,QIC-c-4
topic shift detection,__DROP__,1,AUX-Other
thought-provoking,Engagingness/Interestingness,1,QEF-w-10
time detection,__DROP__,1,AUX-Other
timeouts,__DROP__,1,AUX-Other
textual information,Informativeness,1,QOG-c-2
therapy technique,Functional Correctness,1,QEC-w-1
translation quality (Direct Assessment score),Translation Accuracy,1,QIC-w-1
toxic content detection,Absence of Toxic / Harmful Content,1,QOC-c-2
translation quality scoring,Translation Accuracy,1,QIC-w-1
type adaptability,__DROP__,1,AUX-Other
transparency disclosure,Goodness as Explanation of System Behaviour,1,QEG-w-4
trap identification,Refusal Appropriateness,1,QEC-w-2
unknown question rejection,Refusal Appropriateness,1,QEC-w-2
urgency,Empathy / Emotional Appropriateness,1,QEF-w-11
user involvement,Engagingness/Interestingness,1,QEF-w-10
use of counter-questions,__DROP__,1,AUX-Other
validity and uniqueness,__DROP__,1,AUX-Other
verbal uncertainty,__DROP__,1,AUX-Other
use of verifiable evidence,Factual Truth,1,QEC-c-1
user self-disclosure,Effect on User Behaviour,1,QEF-w-2
user similarity,Detectability of Speaker/Author Trait,1,QEF-w-5
using game lore,Relative Factual Accuracy,1,QEC-c-2
visual similarity,__DROP__,1,AUX-Other
visual structure,__DROP__,1,AUX-Other
visual organization,Wellorderedness,1,QOG-c-3.1
