original,normalized,count,qcet_id
usefulness for exploration,Usefulness for Task/Information Need,1,QEG-w-3.1
usefulness for finding diet problems,Usefulness for Task/Information Need,1,QEG-w-3.1
usefulness for imagining the picture,Usefulness for Task/Information Need,1,QEG-w-3.1
usage conventions,Adherence to Style Guide,1,QEC-f-1
utility of presented questions,Usefulness for Task/Information Need,1,QEG-w-3.1
utterance ordering,Wellorderedness,1,QOG-c-3.1
valid syntax,Grammaticality,1,QOC-f-1
veracity classification accuracy,Classification Accuracy,1,QTC-w-1
veracity (accurate/OOC),Factual Truth,1,QEC-c-1
video-content relevance,Relevance to Input,1,QIG-c-3
willingness to work again,User Satisfaction as Affected by Outputs,1,QEG-w-6
win,Win Rate,1,QEG-w-10
word choice correctness,Semantic Correctness,1,QOC-c-1
word ordering,Wellorderedness,1,QOG-c-3.1
word-for-word,Complete Word Matching,1,QTC-w-3.1
word-sense association correctness,Semantic Correctness,1,QOC-c-1
world knowledge,Factual Truth,1,QEC-c-1
wrong preposition,Grammaticality,1,QOC-f-1
PLAUSIBILITY,Factual Truth,1,QEC-c-1
verifiability,__DROP__,1,AUX-Other
OTHER,__DROP__,1,AUX-Other
richness,Informativeness,1,QOG-c-2
refusal,Refusal Appropriateness,1,QEC-w-2
Citation Precision,__DROP__,1,AUX-Other
Citation Recall,__DROP__,1,AUX-Other
Image Quality,__DROP__,1,AUX-Other
Image quality,__DROP__,1,AUX-Other
SIGNIFICANCE,__DROP__,1,AUX-Other
believability,Factual Truth,1,QEC-c-1
terminology,Adherence to Style Guide,1,QEC-f-1
trustworthiness,Factual Truth,1,QEC-c-1
Representativeness,Absence of Bias / Stereotypes,1,QEC-c-3
logic,Coherence,1,QOG-c-3
Verbosity,Output Length,1,QOF-f-5
Overall translation quality,Translation Accuracy,1,QIC-w-1
not checkable,__DROP__,1,AUX-Other
code correctness,Functional Correctness,1,QEC-w-1
Content Quality,Appropriateness (content/meaning),1,QEG-c-2
task success,Usefulness for Task/Information Need,1,QEG-w-3.1
actionability,Usefulness for Task/Information Need,1,QEG-w-3.1
credibility,Factual Truth,1,QEC-c-1
Credibility,Factual Truth,1,QEC-c-1
detailedness,Informativeness,1,QOG-c-2
Detailedness,Informativeness,1,QOG-c-2
Factual support,Factual Truth,1,QEC-c-1
Format,Adherence to Style Guide,1,QEC-f-1
Specific,Specificity/Non-specificity (relative to input),1,QIF-c-3
Text quality,Overall Quality / Preference,1,AUX-OverallQuality
attributability,__DROP__,1,AUX-Other
irrelevant,Absence of Additions (relative to input),1,QIC-c-2
Agreeableness,Detectability of Speaker/Author Trait,1,QEF-w-5
Instruction Adherence,Appropriateness of System Response Type,1,QIG-f-1
Error type,__DROP__,1,AUX-Other
F1,__DROP__,1,AUX-Other
Financial and Material Benefits,Usefulness for Task/Information Need,1,QEG-w-3.1
givenness,Cohesiveness,1,QOG-c-3.2
task completion,Task Completion Speed,1,QEG-w-5.2
Commonsense,Factual Truth,1,QEC-c-1
Other error,Correctness of Outputs (outputs as a whole),1,QOC-w-1
Success rate,Functional Correctness,1,QEC-w-1
Secret,__DROP__,1,AUX-Other
sensitivity,__DROP__,1,AUX-Other
Social Rules,Appropriateness (outputs as a whole),1,QEG-w-2
Logical reasoning,Semantic Correctness,1,QOC-c-1
continuity,Coherence,1,QOG-c-3
Overall response quality,Overall Quality / Preference,1,AUX-OverallQuality
sentiment consistency,Control over Sentiment,1,QIF-w-2
Sentiment consistency,Control over Sentiment,1,QIF-w-2
Error correction,Complete Target Output Matching,1,QTC-w-3
Impact,Effect on User Behaviour,1,QEF-w-2
Severity levels,__DROP__,1,AUX-Other
language correctness,Appropriateness (form),1,QEG-f-2
Layout,__DROP__,1,AUX-Other
Preference Alignment,Overall Quality / Preference,1,AUX-OverallQuality
adherence to instructions,Consistency with Input,1,QIC-c-3
Conscientiousness,Detectability of Speaker/Author Trait,1,QEF-w-5
Empowerment,Usefulness for Task/Information Need,1,QEG-w-3.1
Error location,__DROP__,1,AUX-Other
EVIDENCE,Relative Factual Accuracy,1,QEC-c-2
Extraversion,Detectability of Speaker/Author Trait,1,QEF-w-5
Innovativeness,Creativity/Non-creativity (outputs as a whole),1,QOF-w-6
interest level,Engagingness/Interestingness,1,QEF-w-10
Harmful content,Absence of Toxic / Harmful Content,1,QOC-c-2
harmful content,Absence of Toxic / Harmful Content,1,QOC-c-2
Inclusion,Absence of Omissions (relative to input),1,QIC-c-1
incorrect,Correctness of Outputs (outputs as a whole),1,QOC-w-1
Metacognition,__DROP__,1,AUX-Other
Non-Translation,Translation Accuracy,1,QIC-w-1
Object presence,Absence of Omissions (relative to input),1,QIC-c-1
object presence,Absence of Omissions (relative to input),1,QIC-c-1
Security,__DROP__,1,AUX-Other
unsafe,Appropriateness (outputs as a whole),1,QEG-w-2
Visual consistency,Consistency with Input,1,QIC-c-3
Procedure,__DROP__,1,AUX-Other
Progressiveness,__DROP__,1,AUX-Other
Visualization Quality,__DROP__,1,AUX-Other
Agreement,__DROP__,1,AUX-Other
alignment with user profile,Appropriateness (outputs as a whole),1,QEG-w-2
Attribute relevance,Relevance to Input,1,QIG-c-3
entity correctness,Factual Truth,1,QEC-c-1
error detection,__DROP__,1,AUX-Other
Error Detection,__DROP__,1,AUX-Other
error identification,__DROP__,1,AUX-Other
Compatibility,Performance of an Embedding/Downstream System/Component,1,QEG-w-8
Constructiveness,Usefulness (nonspecific),1,QEG-w-3
content alignment,Appropriateness (content/meaning),1,QEG-c-2
convincingness,Effect on User Stance,1,QEF-w-7
decisiveness,Detectability of Speaker/Author Trait,1,QEF-w-5
math,Semantic Correctness,1,QOC-c-1
policy compliance,Appropriateness (outputs as a whole),1,QEG-w-2
practicality,Usefulness for Task/Information Need,1,QEG-w-3.1
Practicality,Usefulness for Task/Information Need,1,QEG-w-3.1
privacy protection,__DROP__,1,AUX-Other
harm,Absence of Toxic / Harmful Content,1,QOC-c-2
Immersion,Engagingness/Interestingness,1,QEF-w-10
ethics,__DROP__,1,AUX-Other
fair,Absence of Bias / Stereotypes,1,QEC-c-3
Fair,Absence of Bias / Stereotypes,1,QEC-c-3
final answer correctness,Degree to which Output Answers Question in Input,1,QIG-w-2
Linguistic Quality,Fluency,1,QOG-w-3
misunderstanding,Consistency with Input,1,QIC-c-3
WORD CHOICE,Appropriateness (form),1,QEG-f-2
AFFECTIVE APPEALS,Effect on User Emotion,1,QEF-w-3
ASR,__DROP__,1,AUX-Other
Absent,__DROP__,1,AUX-Other
Relation,__DROP__,1,AUX-Other
Style Consistency,Adherence to Style Guide,1,QEC-f-1
Warmth,Detectability of Speaker/Author Trait,1,QEF-w-5
Paraphrase Quality,Consistency with Input,1,QIC-c-3
Paraphrase quality,Consistency with Input,1,QIC-c-3
personalization quality,Appropriateness (outputs as a whole),1,QEG-w-2
Affective Improvement,Effect on User Emotion,1,QEF-w-3
Aggressiveness,Detectability of Speaker/Author Trait,1,QEF-w-5
aggressiveness,Detectability of Speaker/Author Trait,1,QEF-w-5
Adaptiveness,Usefulness for Task/Information Need,1,QEG-w-3.1
Addressing issues,Degree to which Output Answers Question in Input,1,QIG-w-2
Aesthetic Characteristics,__DROP__,1,AUX-Other
Academic Formality,Control over Formality/Informality,1,QIF-f-2.1
Accuracy and Depth,__DROP__,1,AUX-Other
Accuracy and Resources,__DROP__,1,AUX-Other
A3 RECOGNITION,__DROP__,1,AUX-Other
ACTION,__DROP__,1,AUX-Other
AD ACCEPTABILITY,Appropriateness (outputs as a whole),1,QEG-w-2
AD CONSISTENCY,Internal Consistency of Outputs,1,QOG-c-4
AD SIMILARITY,Similarity to Target Outputs (outputs as a whole),1,QTG-w-1
Accuracy-Answer,Degree to which Output Answers Question in Input,1,QIG-w-2
Accuracy-Evidence,Factual Truth,1,QEC-c-1
Actions clarity,Clarity,1,QOG-w-5.1
Aesthetics,__DROP__,1,AUX-Other
aesthetics,__DROP__,1,AUX-Other
Affective Bond,Empathy / Emotional Appropriateness,1,QEF-w-11
Arguments against,__DROP__,1,AUX-Other
Arguments in favor,__DROP__,1,AUX-Other
Article style,Control over Style,1,QIF-f-2
Assess Readiness for Insight,__DROP__,1,AUX-Other
Atomic fact presence,Absence of Omissions (relative to input),1,QIC-c-1
Answer Faithfulness,Consistency with Input,1,QIC-c-3
Attribute Accuracy,Complete Target Output Matching,1,QTC-w-3
attribute accuracy,Complete Target Output Matching,1,QTC-w-3
Attribution Failure,Consistency with Input,1,QIC-c-3
BEL,__DROP__,1,AUX-Other
Beauty of Form,Poeticness/Non-poeticness (form),1,QOF-f-2
Aesthetic Quality Score,Overall Quality / Preference,1,AUX-OverallQuality
Agreement with narrative,Similarity/Dissimilarity to Non-target Reference (content/meaning),1,QEF-c-1
Align,Overall Quality / Preference,1,AUX-OverallQuality
Anchor Relevance,Relevance to Input,1,QIG-c-3
anchor relevance,Relevance to Input,1,QIG-c-3
Brainstorm and Evaluate Options,Usefulness for Task/Information Need,1,QEG-w-3.1
Brand Identity Score,Appropriateness (content/meaning),1,QEG-c-2
Broadening discussion,Effect on User Behaviour,1,QEF-w-2
Characters,__DROP__,1,AUX-Other
Chart Correctness,Functional Correctness,1,QEC-w-1
Anglocentrism,Absence of Bias / Stereotypes,1,QEC-c-3
Approach,__DROP__,1,AUX-Other
Argument Quality,Coherence,1,QOG-c-3
argument quality,Coherence,1,QOG-c-3
Beauty of Meaning,Poeticness/Non-poeticness (content/meaning),1,QOF-c-2
Beauty of Sound,Speech Quality,1,QOG-f-2
Behavioral Accuracy,Functional Correctness,1,QEC-w-1
Brush and Ink Skills,__DROP__,1,AUX-Other
context,__DROP__,1,AUX-Other
Categorization Threat,Absence of Bias / Stereotypes,1,QEC-c-3
Certainty Shift (CS),Effect on User Opinion,1,QEF-w-6
Character Development,__DROP__,1,AUX-Other
character development,__DROP__,1,AUX-Other
Bias and Discrimination,Absence of Bias / Stereotypes,1,QEC-c-3
Biasness,Absence of Bias / Stereotypes,1,QEC-c-3
Classism,Absence of Bias / Stereotypes,1,QEC-c-3
Cleanliness,__DROP__,1,AUX-Other
Clear and Concise Language,Clarity,1,QOG-w-5.1
Client empowerment,Effect on User Stance,1,QEF-w-7
Communication,__DROP__,1,AUX-Other
Clinical relevance,Relevance to Input,1,QIG-c-3
clinical relevance,Relevance to Input,1,QIG-c-3
Closure,Wellorderedness,1,QOG-c-3.1
Code Quality,Functional Correctness,1,QEC-w-1
Cognitive Restructuring,__DROP__,1,AUX-Other
Collaboration,Ease of Communication,1,QEG-w-5.1
Color,__DROP__,1,AUX-Other
Common Strengths,__DROP__,1,AUX-Other
Common Weaknesses,__DROP__,1,AUX-Other
"Clarity, Cohesion, and Language",__DROP__,1,AUX-Other
Chat,__DROP__,1,AUX-Other
Citation Accuracy,Factual Truth,1,QEC-c-1
Civil Language,Appropriateness (form),1,QEG-f-2
Clarify the Desired Change,__DROP__,1,AUX-Other
Clarity and Coherence,Understandability,1,QOG-w-5
Consistency & coherence,Coherence,1,QOG-c-3
Creation,__DROP__,1,AUX-Other
Creative,Creativity/Non-creativity (outputs as a whole),1,QOF-w-6
creative,Creativity/Non-creativity (outputs as a whole),1,QOF-w-6
Creativity and Reasonableness,__DROP__,1,AUX-Other
Complete Goal,Usefulness for Task/Information Need,1,QEG-w-3.1
Complete Response,Absence of Omissions (relative to input),1,QIC-c-1
Completeness of Essential Features,Absence of Omissions (relative to input),1,QIC-c-1
Completion,Usefulness for Task/Information Need,1,QEG-w-3.1
completion,Usefulness for Task/Information Need,1,QEG-w-3.1
Context Concision,Nonredundancy (output as a whole),1,QOG-w-1
Contextual logic,Consistency with Input,1,QIC-c-3
Copywriting Quality,Usefulness for Task/Information Need,1,QEG-w-3.1
Core Contributions,__DROP__,1,AUX-Other
Conservatism Injection,Absence of Bias / Stereotypes,1,QEC-c-3
Communication Skills,Ease of Communication,1,QEG-w-5.1
Complexity of Claims,Complexity/Non-complexity (content/meaning),1,QOF-c-3
Competence Threat,Detectability of Speaker/Author Trait,1,QEF-w-5
Credibility of Evidence,Factual Truth,1,QEC-c-1
Core Knowledge Coverage,Coverage of Topics (given in input),1,QIC-c-4
Correct Answer Depth of Understanding,Degree to which Output Answers Question in Input,1,QIG-w-2
Correct Answer Occurrence,Meaning Accuracy,1,QTC-c-1
Cultivating Change Talk,Effect on User Stance,1,QEF-w-7
Cultural Awareness,Appropriateness (outputs as a whole),1,QEG-w-2
cultural awareness,Appropriateness (outputs as a whole),1,QEG-w-2
Cultural Behavior,Appropriateness (outputs as a whole),1,QEG-w-2
Cultural Knowledge,Factual Truth,1,QEC-c-1
Cultural understanding & adaptation,Appropriateness (outputs as a whole),1,QEG-w-2
Culture and History,Appropriateness (outputs as a whole),1,QEG-w-2
Curiosity,Engagingness/Interestingness,1,QEF-w-10
Data type conformity,Adherence to Syntactic Rules,1,QEC-f-2
Design,__DROP__,1,AUX-Other
Context Misdirection,Consistency with Input,1,QIC-c-3
Deep Implications,__DROP__,1,AUX-Other
Deepens Metacognition,__DROP__,1,AUX-Other
Demonstrations,__DROP__,1,AUX-Other
Cross passage consistency,Internal Consistency of Outputs,1,QOG-c-4
Egocentric Thinking,Detectability of Speaker/Author Trait,1,QEF-w-5
Elaboration,Usefulness for Task/Information Need,1,QEG-w-3.1
Element Layout,__DROP__,1,AUX-Other
Encourages Active Learning,Effect on User Behaviour,1,QEF-w-2
Encouraging,Detectability of Speaker/Author Trait,1,QEF-w-5
Discourse consistency,Coherence,1,QOG-c-3
Disparagement,Absence of Toxic / Harmful Content,1,QOC-c-2
distinguishability,__DROP__,1,AUX-Other
Distractor Common Mistakes,Correctness of Outputs (outputs as a whole),1,QOC-w-1
Directionality,__DROP__,1,AUX-Other
Directive Support,Usefulness for Task/Information Need,1,QEG-w-3.1
Disagreement,Internal Consistency of Outputs,1,QOG-c-4
Disagreement with narrative,Internal Consistency of Outputs,1,QOG-c-4
Edit consistency,Internal Consistency of Outputs,1,QOG-c-4
effort,Ease of Communication,1,QEG-w-5.1
Detail and Depth,Informativeness,1,QOG-c-2
Diagnostic Ability,Factual Truth,1,QEC-c-1
Diagnostic and Treatment Abilities,Factual Truth,1,QEC-c-1
Domain Compliance,Adherence to Style Guide,1,QEC-f-1
Enjoyment and Engagement,Engagingness/Interestingness,1,QEF-w-10
Ensure Readiness and Collaboration,Usefulness for Task/Information Need,1,QEG-w-3.1
Errors,Correctness of Outputs (outputs as a whole),1,QOC-w-1
Establish a Trusting Foundation,Effect on User Stance,1,QEF-w-7
Ethical Considerations,__DROP__,1,AUX-Other
Emotional Appeal,Effect on User Emotion,1,QEF-w-3
Emotional Appropriateness,Empathy / Emotional Appropriateness,1,QEF-w-11
Emotional Resonance,Effect on User Emotion,1,QEF-w-3
Emotional Validation,Effect on User Emotion,1,QEF-w-3
Emotional arousal,Effect on User Emotion,1,QEF-w-3
Evidence Support,Absence of Omissions (relative to input),1,QIC-c-1
evidence support,Absence of Omissions (relative to input),1,QIC-c-1
Evidence attribution,__DROP__,1,AUX-Other
Example Usage,__DROP__,1,AUX-Other
Exclusion,__DROP__,1,AUX-Other
Executable,Functional Correctness,1,QEC-w-1
executable,Functional Correctness,1,QEC-w-1
Encouraging Critical Thinking,Effect on User Behaviour,1,QEF-w-2
Encouraging Self-Exploration,Effect on User Behaviour,1,QEF-w-2
Ending,__DROP__,1,AUX-Other
ending,__DROP__,1,AUX-Other
Empowering,Effect on User Stance,1,QEF-w-7
Engaging Narrative,Engagingness/Interestingness,1,QEF-w-10
Full compliance,Adherence to Style Guide,1,QEC-f-1
Full refusal,Refusal Appropriateness,1,QEC-w-2
Full support,Effect on User Stance,1,QEF-w-7
GM,__DROP__,1,AUX-Other
GOAL,__DROP__,1,AUX-Other
Goal,__DROP__,1,AUX-Other
FIN,__DROP__,1,AUX-Other
Factuality and creativity,__DROP__,1,AUX-Other
Explanation quality,Goodness as Explanation of System Behaviour,1,QEG-w-4
